Sell_date,Buy_date,Product_id,Dealer ID,Plant_id,Seller_id,Quantity,Age,Age_type,District_Id
2021-08-18,2019-01-01,4,98999645,264,,0.945,960,Sell,657
2021-08-22,2019-01-01,4,98999645,264,,0.675,964,Sell,657
2021-08-22,2019-01-01,4,98999645,264,,0.81,964,Sell,657
2021-08-22,2021-08-17,4,98999645,264,99695398,0.135,5,Sell,657
2021-08-23,2021-08-17,4,98999645,264,99695398,0.405,6,Sell,657
2021-08-23,2021-08-17,4,98999645,264,99695398,0.405,6,Sell,657
2021-08-24,2021-08-17,4,98999645,264,99695398,0.45,7,Sell,657
2021-08-24,2021-08-17,4,98999645,264,99695398,0.45,7,Sell,657
2021-08-27,2021-08-17,4,98999645,264,99695398,0.765,10,Sell,657
2021-08-27,2021-08-17,4,98999645,264,99695398,0.765,10,Sell,657
2021-11-11,2021-10-29,71,98999645,263,99695398,0.15,13,Sell,657
2021-11-14,2021-10-29,71,98999645,263,99695398,1.7,16,Sell,657
2021-11-15,2021-10-29,71,98999645,263,99695398,0.15,17,Sell,657
2021-11-16,2021-10-29,71,98999645,263,99695398,0.1,18,Sell,657
2021-11-17,2021-10-29,71,98999645,263,99695398,0.3,19,Sell,657
2021-11-19,2021-10-29,71,98999645,263,99695398,0.1,21,Sell,657
2022-02-06,2022-02-01,4,98999645,264,99695398,0.54,5,Sell,657
2022-02-08,2022-02-01,4,98999645,264,99695398,3.015,7,Sell,657
2022-02-09,2022-02-01,4,98999645,264,99695398,0.945,8,Sell,657
2022-03-29,2022-03-20,4,98999645,264,99695400,1.575,9,Sell,657
2022-03-30,2022-03-20,4,98999645,264,99695400,0.405,10,Sell,657
2022-07-02,2022-03-20,4,98999645,264,99695400,1.665,104,Sell,657
2022-07-07,2022-03-20,4,98999645,264,99695400,0.315,109,Sell,657
2022-07-21,2022-03-20,4,98999645,264,99695400,1.44,123,Sell,657
2022-07-23,2022-03-20,4,98999645,264,99695400,1.08,125,Sell,657
2022-07-24,2022-03-20,4,98999645,264,99695400,0.27,126,Sell,657
2021-11-04,2021-10-31,71,98999643,263,99738153,0.1,4,Sell,657
2021-11-08,2021-10-31,71,98999643,263,99738153,0.1,8,Sell,657
2021-11-09,2021-10-31,71,98999643,263,99738153,0.35,9,Sell,657
2021-11-10,2021-10-31,71,98999643,263,99738153,0.1,10,Sell,657
2021-11-11,2021-10-31,71,98999643,263,99738153,0.05,11,Sell,657
2021-11-12,2021-10-31,71,98999643,263,99738153,1.1,12,Sell,657
2021-11-13,2021-10-31,71,98999643,263,99738153,0.05,13,Sell,657
2021-11-14,2021-10-31,71,98999643,263,99738153,0.7,14,Sell,657
2021-11-15,2021-10-31,71,98999643,263,99738153,0.3,15,Sell,657
2021-11-16,2021-10-31,71,98999643,263,99738153,0.15,16,Sell,657
2021-03-05,2020-09-28,4,98999641,264,99695400,1.53,158,Sell,657
2021-03-06,2020-09-28,4,98999641,264,99695400,0.81,159,Sell,657
2021-03-07,2020-09-28,4,98999641,264,99695400,1.89,160,Sell,657
2021-03-08,2020-09-28,4,98999641,264,99695400,0.36,161,Sell,657
2021-03-09,2020-09-28,4,98999641,264,99695400,0.405,162,Sell,657
2021-03-10,2020-09-28,4,98999641,264,99695400,1.17,163,Sell,657
2021-03-11,2020-09-28,4,98999641,264,99695400,0.765,164,Sell,657
2021-03-11,2020-11-16,4,98999641,264,98841692,2.7,115,Sell,657
2021-03-12,2020-11-16,4,98999641,264,98841692,2.745,116,Sell,657
2021-03-13,2020-11-16,4,98999641,264,98841692,0.81,117,Sell,657
2021-03-14,2020-11-16,4,98999641,264,98841692,0.405,118,Sell,657
2021-03-15,2020-11-16,4,98999641,264,98841692,2.34,119,Sell,657
2021-03-16,2020-11-16,4,98999641,264,98841692,1.89,120,Sell,657
2021-03-17,2020-11-16,4,98999641,264,98841692,0.27,121,Sell,657
2021-03-19,2020-11-16,4,98999641,264,98841692,0.405,123,Sell,657
2021-03-25,2020-11-16,4,98999641,264,98841692,0.405,129,Sell,657
2021-05-02,2020-11-16,4,98999641,264,98841692,1.215,167,Sell,657
2021-05-16,2020-11-16,4,98999641,264,98841692,0.405,181,Sell,657
2021-05-22,2020-11-16,4,98999641,264,98841692,0.45,187,Sell,657
2021-05-28,2020-11-16,4,98999641,264,98841692,1.215,193,Sell,657
2021-05-29,2020-11-16,4,98999641,264,98841692,0.765,194,Sell,657
2021-05-31,2020-11-16,4,98999641,264,98841692,1.62,196,Sell,657
2021-07-25,2020-11-16,4,98999641,264,98841692,0.18,251,Sell,657
2021-07-25,2020-11-16,4,98999641,264,98841692,0.18,251,Sell,657
2022-02-09,2022-02-01,4,98999641,264,99695400,2.34,8,Sell,657
2022-02-10,2022-02-01,4,98999641,264,99695400,0.765,9,Sell,657
2022-02-12,2022-02-01,4,98999641,264,99695400,0.36,11,Sell,657
2022-02-13,2022-02-01,4,98999641,264,99695400,0.405,12,Sell,657
2022-02-25,2022-02-01,4,98999641,264,99695400,0.405,24,Sell,657
2022-02-26,2022-02-01,4,98999641,264,99695400,1.17,25,Sell,657
2022-02-27,2022-02-01,4,98999641,264,99695400,0.405,26,Sell,657
2022-03-01,2022-02-01,4,98999641,264,99695400,0.405,28,Sell,657
2022-03-02,2022-02-01,4,98999641,264,99695400,0.405,29,Sell,657
2022-09-13,2022-02-01,4,98999641,264,99695400,2.34,224,Sell,657
2022-08-25,2022-02-14,60,98998916,265,1,0.45,192,Sell,389
